Mes,Cliente,CodProducto,compro,compro_mes_ant,veces_comprado,mes_idx,freq_compra,Mes_ant,ventas_cliente_ant,productos_ant,target,Frecuencia de visita,oficina_enc,seg5_enc,seg4_enc,producto_enc,prob_compra,ranking,Oficina de ventas,Denominación Gr#Clientes 4,Denominación Gr#Clientes 5
202605,3042313,M898,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,9,9,0.04783180879310291,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042317,M511,0,0,0.0,5,0.0,202604.0,31976.18,3.0,0,5,2,11,7,4,0.06771572753475227,1,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042317,M500,0,0,0.0,5,0.0,202604.0,31976.18,3.0,0,5,2,11,7,2,0.06703619634363059,2,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042317,M898,0,0,0.0,5,0.0,202604.0,31976.18,3.0,0,5,2,11,7,9,0.026326437800640902,3,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042318,M823,0,1,3.0,5,0.6,202604.0,5666.66,1.0,0,5,2,11,3,5,0.6569973062269195,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042318,M827,0,0,2.0,5,0.4,202604.0,5666.66,1.0,0,5,2,11,3,6,0.45596630803744737,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042318,M500,0,0,0.0,5,0.0,202604.0,5666.66,1.0,0,5,2,11,3,2,0.09898295690993296,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042322,M898,0,0,0.0,5,0.0,202604.0,7916.64,1.0,0,5,2,7,1,9,0.07532320871076975,1,Bogota,BRONCE,MAYORISTAS
202605,3042322,M511,0,0,0.0,5,0.0,202604.0,7916.64,1.0,0,5,2,7,1,4,0.05419673287844638,2,Bogota,BRONCE,MAYORISTAS
202605,3042322,M500,0,0,0.0,5,0.0,202604.0,7916.64,1.0,0,5,2,7,1,2,0.052946306194941214,3,Bogota,BRONCE,MAYORISTAS
202605,3042337,M827,0,1,3.0,5,0.6,202604.0,61038.1,4.0,0,5,2,11,7,6,0.6234906839831723,1,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042337,M500,0,1,2.0,5,0.4,202604.0,61038.1,4.0,0,5,2,11,7,2,0.28967609508530373,2,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042337,M511,0,0,0.0,5,0.0,202604.0,61038.1,4.0,0,5,2,11,7,4,0.06771572753475227,3,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042338,M823,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,2,11,9,5,0.47638286720443307,1,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042338,M827,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,2,11,9,6,0.4749292133047836,2,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042338,M500,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,2,11,9,2,0.43867469863681396,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042346,M509,0,1,2.0,5,0.4,202604.0,52942.86,2.0,0,5,2,11,3,3,0.43168053948855395,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042346,M500,0,0,1.0,5,0.2,202604.0,52942.86,2.0,0,5,2,11,3,2,0.3265156244404158,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042346,M511,0,0,0.0,5,0.0,202604.0,52942.86,2.0,0,5,2,11,3,4,0.08148889376662491,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042355,M509,0,1,3.0,5,0.6,202604.0,237190.49,5.0,0,5,2,11,3,3,0.6582252984597761,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042355,M500,0,1,2.0,5,0.4,202604.0,237190.49,5.0,0,5,2,11,3,2,0.37354280763960235,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042355,M511,0,0,0.0,5,0.0,202604.0,237190.49,5.0,0,5,2,11,3,4,0.0925757161664784,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042356,M898,0,1,3.0,5,0.6,202604.0,210476.18,1.0,0,5,2,11,7,9,0.6544249596816952,1,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042356,M509,0,0,1.0,5,0.2,202604.0,210476.18,1.0,0,5,2,11,7,3,0.3409288775913715,2,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042356,M823,0,0,1.0,5,0.2,202604.0,210476.18,1.0,0,5,2,11,7,5,0.3315955320740472,3,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042368,M872,0,0,3.0,5,0.6,202604.0,3240746.17,6.0,0,5,2,0,4,8,0.7906574725693988,1,Bogota,ORO,AGROPUNTOS
202605,3042368,M823,0,0,1.0,5,0.2,202604.0,3240746.17,6.0,0,5,2,0,4,5,0.3722363874946098,2,Bogota,ORO,AGROPUNTOS
202605,3042368,M899,0,0,0.0,5,0.0,202604.0,3240746.17,6.0,0,5,2,0,4,10,0.15274454461725667,3,Bogota,ORO,AGROPUNTOS
202605,3042373,M823,0,1,4.0,5,0.8,202604.0,404114.04,4.0,0,5,2,11,9,5,0.7115688373676441,1,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042373,M511,0,0,0.0,5,0.0,202604.0,404114.04,4.0,0,5,2,11,9,4,0.10049815572764983,2,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042373,M898,0,0,0.0,5,0.0,202604.0,404114.04,4.0,0,5,2,11,9,9,0.056677928061099773,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042377,M866,0,1,2.0,5,0.4,202604.0,436241.77,4.0,0,5,2,0,4,7,0.42675442737574865,1,Bogota,ORO,AGROPUNTOS
202605,3042377,M500,0,0,1.0,5,0.2,202604.0,436241.77,4.0,0,5,2,0,4,2,0.2891701669272127,2,Bogota,ORO,AGROPUNTOS
202605,3042377,M973,0,1,1.0,5,0.2,202604.0,436241.77,4.0,0,5,2,0,4,11,0.2756318154332261,3,Bogota,ORO,AGROPUNTOS
202605,3042397,M823,0,1,3.0,5,0.6,202604.0,11333.32,1.0,0,5,2,11,3,5,0.6798222452269279,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042397,M827,0,0,1.0,5,0.2,202604.0,11333.32,1.0,0,5,2,11,3,6,0.37621729679763144,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042397,M509,0,0,1.0,5,0.2,202604.0,11333.32,1.0,0,5,2,11,3,3,0.3627182100265246,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042398,M511,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,7,4,0.09015222848221223,1,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042398,M500,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,7,2,0.08926910468287017,2,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042398,M898,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,7,9,0.04396339337383336,3,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042414,M511,0,0,2.0,5,0.4,202604.0,61851.43,1.0,0,5,2,0,2,4,0.40698643441549415,1,Bogota,CLASSIC,AGROPUNTOS
202605,3042414,M1111,0,1,2.0,5,0.4,202604.0,61851.43,1.0,0,5,2,0,2,0,0.3934448442540833,2,Bogota,CLASSIC,AGROPUNTOS
202605,3042414,M1114,0,0,2.0,5,0.4,202604.0,61851.43,1.0,0,5,2,0,2,1,0.3860558669723207,3,Bogota,CLASSIC,AGROPUNTOS
202605,3042415,M1111,0,1,2.0,5,0.4,202604.0,491838.45,4.0,0,5,2,0,2,0,0.511112171372172,1,Bogota,CLASSIC,AGROPUNTOS
202605,3042415,M1114,0,1,2.0,5,0.4,202604.0,491838.45,4.0,0,5,2,0,2,1,0.4544408622853639,2,Bogota,CLASSIC,AGROPUNTOS
202605,3042415,M973,0,1,1.0,5,0.2,202604.0,491838.45,4.0,0,5,2,0,2,11,0.28245624564488325,3,Bogota,CLASSIC,AGROPUNTOS
202605,3042417,M899,0,1,1.0,5,0.2,202604.0,233871.48,4.0,0,5,2,11,9,10,0.18673303946733905,1,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042417,M511,0,0,0.0,5,0.0,202604.0,233871.48,4.0,0,5,2,11,9,4,0.08672614556264278,2,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042417,M898,0,0,0.0,5,0.0,202604.0,233871.48,4.0,0,5,2,11,9,9,0.046861467932220326,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042418,M827,0,0,2.0,5,0.4,202604.0,240995.22,4.0,0,5,2,11,7,6,0.4247050502873753,1,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042418,M511,0,0,0.0,5,0.0,202604.0,240995.22,4.0,0,5,2,11,7,4,0.07116677848611602,2,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042418,M500,0,0,0.0,5,0.0,202604.0,240995.22,4.0,0,5,2,11,7,2,0.0704552329969126,3,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042427,M823,0,0,2.0,5,0.4,202604.0,129380.45999999999,2.0,0,5,2,7,1,5,0.42459498525625916,1,Bogota,BRONCE,MAYORISTAS
202605,3042427,M898,0,0,1.0,5,0.2,202604.0,129380.45999999999,2.0,0,5,2,7,1,9,0.4179180906150283,2,Bogota,BRONCE,MAYORISTAS
202605,3042427,M509,0,0,0.0,5,0.0,202604.0,129380.45999999999,2.0,0,5,2,7,1,3,0.05608662659664038,3,Bogota,BRONCE,MAYORISTAS
202605,3042444,M500,0,1,3.0,5,0.6,202604.0,124585.70999999999,4.0,0,5,2,11,8,2,0.631870160866258,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042444,M509,0,1,2.0,5,0.4,202604.0,124585.70999999999,4.0,0,5,2,11,8,3,0.4629978460413844,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042444,M511,0,0,0.0,5,0.0,202604.0,124585.70999999999,4.0,0,5,2,11,8,4,0.10496081025560916,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042466,M898,0,0,3.0,5,0.6,202604.0,0.0,0.0,0,5,2,11,3,9,0.6702424780228471,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042466,M500,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,3,2,0.12480087011866046,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042466,M511,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,3,4,0.10796044419273156,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042467,M827,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,2,11,3,6,0.46284126012990345,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042467,M509,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,2,11,3,3,0.43899690911605466,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042467,M823,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,2,11,3,5,0.39288284594370293,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042468,M509,0,1,2.0,5,0.4,202604.0,244638.1,3.0,0,5,2,11,9,3,0.43617318683930556,1,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042468,M511,0,0,0.0,5,0.0,202604.0,244638.1,3.0,0,5,2,11,9,4,0.08672614556264278,2,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042468,M1111,0,0,0.0,5,0.0,202604.0,244638.1,3.0,0,5,2,11,9,0,0.03050840520889718,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042473,M500,0,0,0.0,5,0.0,202604.0,26471.43,2.0,0,5,2,11,3,2,0.09463817851879268,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042473,M511,0,0,0.0,5,0.0,202604.0,26471.43,2.0,0,5,2,11,3,4,0.08148889376662491,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042473,M1111,0,0,0.0,5,0.0,202604.0,26471.43,2.0,0,5,2,11,3,0,0.03336678676942704,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042483,M500,0,0,2.0,5,0.4,202604.0,32138.089999999997,3.0,0,5,2,11,9,2,0.43207452150623515,1,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042483,M511,0,0,0.0,5,0.0,202604.0,32138.089999999997,3.0,0,5,2,11,9,4,0.08258767067701515,2,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042483,M898,0,0,0.0,5,0.0,202604.0,32138.089999999997,3.0,0,5,2,11,9,9,0.028689517693466473,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042500,M898,0,0,1.0,5,0.2,202604.0,123702.86,1.0,0,5,2,0,2,9,0.42770461516630254,1,Bogota,CLASSIC,AGROPUNTOS
202605,3042500,M973,0,0,2.0,5,0.4,202604.0,123702.86,1.0,0,5,2,0,2,11,0.35094478616595176,2,Bogota,CLASSIC,AGROPUNTOS
202605,3042500,M827,0,0,1.0,5,0.2,202604.0,123702.86,1.0,0,5,2,0,2,6,0.3047866179238287,3,Bogota,CLASSIC,AGROPUNTOS
202605,3042504,M500,0,0,0.0,5,0.0,202604.0,17485.71,2.0,0,5,2,11,9,2,0.1762888976815399,1,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042504,M511,0,0,0.0,5,0.0,202604.0,17485.71,2.0,0,5,2,11,9,4,0.08258767067701515,2,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042504,M898,0,0,0.0,5,0.0,202604.0,17485.71,2.0,0,5,2,11,9,9,0.028689517693466473,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042512,M823,0,1,2.0,5,0.4,202604.0,5666.66,1.0,0,5,2,11,3,5,0.4504499971601523,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042512,M827,0,0,0.0,5,0.0,202604.0,5666.66,1.0,0,5,2,11,3,6,0.1675096449620072,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042512,M509,0,0,0.0,5,0.0,202604.0,5666.66,1.0,0,5,2,11,3,3,0.10995141658625505,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042514,M509,0,1,3.0,5,0.6,202604.0,14976.2,1.0,0,5,2,11,7,3,0.6085495499995432,1,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042514,M823,0,0,2.0,5,0.4,202604.0,14976.2,1.0,0,5,2,11,7,5,0.41476617906277724,2,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042514,M827,0,0,0.0,5,0.0,202604.0,14976.2,1.0,0,5,2,11,7,6,0.13850248850082958,3,Bogota,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3042518,M827,0,1,3.0,5,0.6,202604.0,204971.4,4.0,0,5,2,11,8,6,0.6800577600627298,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042518,M823,0,0,2.0,5,0.4,202604.0,204971.4,4.0,0,5,2,11,8,5,0.5086409076797764,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042518,M509,0,0,1.0,5,0.2,202604.0,204971.4,4.0,0,5,2,11,8,3,0.422639070388825,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042553,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,3,6,0.20709328685256903,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042553,M500,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,3,2,0.12480087011866046,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042553,M511,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,3,4,0.10796044419273156,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042566,M509,0,1,2.0,5,0.4,202604.0,35942.88,1.0,0,5,2,11,3,3,0.42428396315279354,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042566,M511,0,0,1.0,5,0.2,202604.0,35942.88,1.0,0,5,2,11,3,4,0.34360859730198584,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042566,M898,0,0,1.0,5,0.2,202604.0,35942.88,1.0,0,5,2,11,3,9,0.2884763455985032,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042591,M511,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,3,2,0,2,4,0.32044411818148016,1,Bogota,CLASSIC,AGROPUNTOS
202605,3042591,M1111,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,2,0,2,0,0.2730604332329208,2,Bogota,CLASSIC,AGROPUNTOS
202605,3042591,M898,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,2,0,2,9,0.1826319154589475,3,Bogota,CLASSIC,AGROPUNTOS
202605,3042594,M1111,0,0,0.0,5,0.0,202604.0,101523.81,1.0,0,5,2,0,2,0,0.23160453302824788,1,Bogota,CLASSIC,AGROPUNTOS
202605,3042594,M1114,0,0,0.0,5,0.0,202604.0,101523.81,1.0,0,5,2,0,2,1,0.140758935652049,2,Bogota,CLASSIC,AGROPUNTOS
202605,3042594,M511,0,0,0.0,5,0.0,202604.0,101523.81,1.0,0,5,2,0,2,4,0.08609303922241847,3,Bogota,CLASSIC,AGROPUNTOS
202605,3042598,M509,0,0,1.0,5,0.2,202604.0,101028.58,1.0,0,5,2,11,8,3,0.43492606959581215,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042598,M823,0,0,0.0,5,0.0,202604.0,101028.58,1.0,0,5,2,11,8,5,0.20637790447790086,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042598,M827,0,0,0.0,5,0.0,202604.0,101028.58,1.0,0,5,2,11,8,6,0.2054249214515754,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042621,M509,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,3,2,7,5,3,0.3002412078981841,1,Bogota,PLATA,MAYORISTAS
202605,3042621,M823,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,2,7,5,5,0.11292138393343389,2,Bogota,PLATA,MAYORISTAS
202605,3042621,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,2,7,5,6,0.11292138393343389,3,Bogota,PLATA,MAYORISTAS
202605,3042622,M511,0,1,4.0,5,0.8,202604.0,452199.95999999996,4.0,0,5,2,11,9,4,0.6938462258425604,1,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042622,M500,0,1,3.0,5,0.6,202604.0,452199.95999999996,4.0,0,5,2,11,9,2,0.6510033374981685,2,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042622,M823,0,1,2.0,5,0.4,202604.0,452199.95999999996,4.0,0,5,2,11,9,5,0.4771041746541472,3,Bogota,SUPERETE,SUP. INDEPENDIENTE
202605,3042624,M898,0,0,2.0,5,0.4,202604.0,17485.71,2.0,0,3,2,11,3,9,0.3820794019354756,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042624,M823,0,1,1.0,5,0.2,202604.0,17485.71,2.0,0,3,2,11,3,5,0.37359110643494053,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042624,M511,0,0,1.0,5,0.2,202604.0,17485.71,2.0,0,3,2,11,3,4,0.34360859730198584,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042645,M823,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,2,7,1,5,0.3244367698580607,1,Bogota,BRONCE,MAYORISTAS
202605,3042645,M1111,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,2,7,1,0,0.23136573683468925,2,Bogota,BRONCE,MAYORISTAS
202605,3042645,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,7,1,6,0.10146032601302586,3,Bogota,BRONCE,MAYORISTAS
202605,3042646,M823,0,1,4.0,5,0.8,202604.0,171780.94,5.0,0,5,2,11,8,5,0.7037949667611416,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042646,M509,0,1,3.0,5,0.6,202604.0,171780.94,5.0,0,5,2,11,8,3,0.6547711790815086,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042646,M1111,0,1,2.0,5,0.4,202604.0,171780.94,5.0,0,5,2,11,8,0,0.33912214032525767,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042650,M511,0,0,0.0,5,0.0,202604.0,846438.16,7.0,0,2,2,1,4,4,0.12081921114736874,1,Bogota,ORO,CAD. REGIONALES
202605,3042650,M866,0,0,0.0,5,0.0,202604.0,846438.16,7.0,0,2,2,1,4,7,0.09711926307067713,2,Bogota,ORO,CAD. REGIONALES
202605,3042650,M973,0,0,0.0,5,0.0,202604.0,846438.16,7.0,0,2,2,1,4,11,0.0740020033699534,3,Bogota,ORO,CAD. REGIONALES
202605,3042658,M511,0,1,2.0,5,0.4,202604.0,795786.9199999999,5.0,0,5,2,0,2,4,0.49076112962802987,1,Bogota,CLASSIC,AGROPUNTOS
202605,3042658,M1111,0,0,1.0,5,0.2,202604.0,795786.9199999999,5.0,0,5,2,0,2,0,0.45430940234321493,2,Bogota,CLASSIC,AGROPUNTOS
202605,3042658,M899,0,0,1.0,5,0.2,202604.0,795786.9199999999,5.0,0,5,2,0,2,10,0.3130998374245677,3,Bogota,CLASSIC,AGROPUNTOS
202605,3042659,M973,0,1,4.0,5,0.8,202604.0,1026790.83,5.0,0,5,2,0,4,11,0.7287307293011436,1,Bogota,ORO,AGROPUNTOS
202605,3042659,M823,0,0,0.0,5,0.0,202604.0,1026790.83,5.0,0,5,2,0,4,5,0.11391989248174567,2,Bogota,ORO,AGROPUNTOS
202605,3042659,M827,0,0,0.0,5,0.0,202604.0,1026790.83,5.0,0,5,2,0,4,6,0.11391989248174567,3,Bogota,ORO,AGROPUNTOS
202605,3042667,M823,0,0,3.0,5,0.6,202604.0,0.0,0.0,0,5,2,11,8,5,0.6749385010499365,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042667,M827,0,0,3.0,5,0.6,202604.0,0.0,0.0,0,5,2,11,8,6,0.6716501611408146,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042667,M509,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,2,11,8,3,0.4932030385015903,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042670,M823,0,1,2.0,5,0.4,202604.0,58852.369999999995,4.0,0,5,2,11,3,5,0.45814669339574304,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042670,M827,0,1,2.0,5,0.4,202604.0,58852.369999999995,4.0,0,5,2,11,3,6,0.45579295650181956,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042670,M511,0,0,0.0,5,0.0,202604.0,58852.369999999995,4.0,0,5,2,11,3,4,0.08148889376662491,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042692,M866,0,0,2.0,5,0.4,202604.0,344865.02,2.0,0,5,2,0,2,7,0.4201407960571711,1,Bogota,CLASSIC,AGROPUNTOS
202605,3042692,M827,0,0,1.0,5,0.2,202604.0,344865.02,2.0,0,5,2,0,2,6,0.3091765533779369,2,Bogota,CLASSIC,AGROPUNTOS
202605,3042692,M500,0,0,1.0,5,0.2,202604.0,344865.02,2.0,0,5,2,0,2,2,0.25741566057129056,3,Bogota,CLASSIC,AGROPUNTOS
202605,3042716,M509,0,0,2.0,5,0.4,202604.0,106857.2,1.0,0,5,2,11,8,3,0.4924167127738832,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042716,M827,0,0,1.0,5,0.2,202604.0,106857.2,1.0,0,5,2,11,8,6,0.4343772978213252,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042716,M500,0,1,2.0,5,0.4,202604.0,106857.2,1.0,0,5,2,11,8,2,0.4171315640715641,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042732,M827,0,1,2.0,5,0.4,202604.0,48976.16,3.0,0,5,2,11,3,6,0.45579295650181956,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042732,M500,0,0,1.0,5,0.2,202604.0,48976.16,3.0,0,5,2,11,3,2,0.3265156244404158,2,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042732,M511,0,0,0.0,5,0.0,202604.0,48976.16,3.0,0,5,2,11,3,4,0.08148889376662491,3,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
202605,3042747,M827,0,1,4.0,5,0.8,202604.0,2007456.82,5.0,0,5,2,11,8,6,0.7604150464015766,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042747,M823,0,1,3.0,5,0.6,202604.0,2007456.82,5.0,0,5,2,11,8,5,0.7452883001574615,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042747,M509,0,0,2.0,5,0.4,202604.0,2007456.82,5.0,0,5,2,11,8,3,0.48392783579941573,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042755,M511,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,8,4,0.13724194175801402,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042755,M1111,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,8,0,0.052977773609052016,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042755,M1114,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,2,11,8,1,0.052977773609052016,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042760,M500,0,0,1.0,5,0.2,202604.0,2104761.8,1.0,0,5,2,11,8,2,0.3672830174154085,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042760,M511,0,0,0.0,5,0.0,202604.0,2104761.8,1.0,0,5,2,11,8,4,0.13946331999221404,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042760,M1111,0,0,0.0,5,0.0,202604.0,2104761.8,1.0,0,5,2,11,8,0,0.07460136494201361,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042765,M827,0,1,3.0,5,0.6,202604.0,25499.97,2.0,0,5,2,11,8,6,0.6639203169526352,1,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042765,M500,0,0,1.0,5,0.2,202604.0,25499.97,2.0,0,5,2,11,8,2,0.40581925402649066,2,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042765,M509,0,0,0.0,5,0.0,202604.0,25499.97,2.0,0,5,2,11,8,3,0.14135227161649716,3,Bogota,SI GOLD,SUP. INDEPENDIENTE
202605,3042767,M827,0,1,3.0,5,0.6,202604.0,106599.87,1.0,0,5,2,0,0,6,0.6744601455232087,1,Bogota,BLACK,AGROPUNTOS
202605,3042767,M973,0,0,3.0,5,0.6,202604.0,106599.87,1.0,0,5,2,0,0,11,0.6559277804260042,2,Bogota,BLACK,AGROPUNTOS
202605,3042767,M823,0,0,2.0,5,0.4,202604.0,106599.87,1.0,0,5,2,0,0,5,0.45839227357012835,3,Bogota,BLACK,AGROPUNTOS
202605,3042768,M827,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,2,11,3,6,0.46284126012990345,1,Bogota,MINIMERCADO,SUP. INDEPENDIENTE
