Cliente,CodProducto,prob_compra,compro
3012698,M1114,0.736247278794353,1
3012698,M500,0.08069047623997817,0
3012698,M509,0.6501848468557795,0
3012698,M511,0.5309477975119171,1
3012698,M823,0.11141249833703261,0
3012698,M827,0.11141249833703261,0
3012698,M866,0.38554531855982893,1
3012698,M872,0.1433930754625675,0
3012698,M898,0.6314544687027722,1
3012698,M899,0.73109881100302,1
3012698,M973,0.18667154145869053,0
3012699,M1111,0.0632197614706513,0
3012699,M1114,0.05066532941388204,0
3012699,M500,0.2702352842630503,0
3012699,M509,0.37334727561559816,1
3012699,M511,0.06380639589447203,0
3012699,M823,0.06451700703066235,1
3012699,M827,0.6865677170653846,0
3012699,M866,0.03707173924099749,0
3012699,M872,0.023877016427929852,0
3012699,M898,0.06341776213468402,0
3012699,M899,0.021492156508679597,0
3012699,M973,0.024433099053996654,0
3012701,M1111,0.6353588966862037,1
3012701,M1114,0.8718680652081048,1
3012701,M500,0.8222526333940556,1
3012701,M509,0.29941949930276895,0
3012701,M511,0.9038008673375,1
3012701,M823,0.5699716730732985,0
3012701,M827,0.8807292874745871,0
3012701,M866,0.11954635466874101,0
3012701,M872,0.08873069092599133,0
3012701,M898,0.9085989300353255,1
3012701,M899,0.7695405955627678,1
3012701,M973,0.10263946206013934,0
3012702,M1111,0.6927375107653386,1
3012702,M1114,0.6525912721523388,1
3012702,M500,0.06630744401547914,0
3012702,M509,0.06630631147435471,0
3012702,M511,0.07115387854388362,1
3012702,M823,0.07043031696035013,0
3012702,M827,0.07043031696035013,0
3012702,M866,0.309990238920821,0
3012702,M872,0.04752137240108684,0
3012702,M898,0.1256750965739002,1
3012702,M899,0.055569606226601224,0
3012702,M973,0.06287401030609281,1
3012709,M1111,0.06157379537035671,0
3012709,M1114,0.049329013878426926,0
3012709,M500,0.6282844248822874,1
3012709,M509,0.05996114170685317,0
3012709,M511,0.06381882686925874,0
3012709,M823,0.06452956690649435,0
3012709,M827,0.06452956690649435,0
3012709,M866,0.037079167971653865,0
3012709,M872,0.02388186667103836,0
3012709,M898,0.061702162272874755,0
3012709,M899,0.020819753089835896,0
3012709,M973,0.023670911137681525,0
3012713,M1111,0.02539231473847087,0
3012713,M1114,0.02539231473847087,0
3012713,M500,0.38270688168143197,1
3012713,M509,0.6131410734494401,0
3012713,M511,0.08657578438984859,0
3012713,M823,0.4056293442640756,1
3012713,M827,0.6487284079585872,1
3012713,M866,0.02648895241901385,0
3012713,M872,0.017147071243555606,0
3012713,M898,0.04042548369561624,0
3012713,M899,0.015866930834332185,0
3012713,M973,0.018052329940471273,0
3012715,M1111,0.49858747194229136,0
3012715,M1114,0.03146049203494579,0
3012715,M500,0.6265793261105636,0
3012715,M509,0.6581354172450177,0
3012715,M511,0.3794132313198948,0
3012715,M823,0.42085461429758164,0
3012715,M827,0.17407676300235186,0
3012715,M866,0.016458072280938308,0
3012715,M872,0.01061521589229543,0
3012715,M898,0.024840056684632388,0
3012715,M899,0.010007925341288575,0
3012715,M973,0.011395690706807134,0
3012717,M1111,0.04301562575492034,0
3012717,M1114,0.03952647154261484,0
3012717,M500,0.06235617829414116,0
3012717,M509,0.36897460357267947,1
3012717,M511,0.07229569495392077,0
3012717,M823,0.7279323275406376,0
3012717,M827,0.7057087845760848,1
3012717,M866,0.04742266018789889,0
3012717,M872,0.030661104566377193,0
3012717,M898,0.08636143071184427,0
3012717,M899,0.03423970148784718,0
3012717,M973,0.039296514648212065,0
3012735,M1111,0.024439128486002097,0
3012735,M1114,0.02255863831364561,0
3012735,M500,0.04426026471317758,0
3012735,M509,0.5389523538116642,0
3012735,M511,0.596311557271118,1
3012735,M823,0.6938081965094643,1
3012735,M827,0.3780667142142772,0
3012735,M866,0.037636236141105416,0
3012735,M872,0.02596207490860795,0
3012735,M898,0.34110487601081835,1
3012735,M899,0.24396116788255232,1
3012735,M973,0.03228628079601151,0
3012736,M1111,0.03534630905496407,0
3012736,M1114,0.03273137540673106,0
3012736,M500,0.08196340218360425,0
3012736,M509,0.43741360883868463,0
3012736,M511,0.07043817211292237,0
3012736,M823,0.45889213777162685,1
3012736,M827,0.46158616715772266,0
3012736,M866,0.027958774957738852,0
3012736,M872,0.017947122112835258,0
3012736,M898,0.041736215476282444,0
3012736,M899,0.0155200339110533,0
3012736,M973,0.017658511193748495,0
3012737,M1111,0.01964418208878744,0
3012737,M1114,0.01964418208878744,0
3012737,M500,0.3717781685928398,1
3012737,M509,0.368886946779366,0
3012737,M511,0.06989707093352684,0
3012737,M823,0.6624437441533453,1
3012737,M827,0.655898189702414,1
3012737,M866,0.017331007330142163,0
3012737,M872,0.01118176950004903,0
3012737,M898,0.026145753240132553,0
3012737,M899,0.01054241210380332,0
3012737,M973,0.012003394321213112,0
3012738,M1111,0.028008663541369008,0
3012738,M1114,0.02709486442923702,0
3012738,M500,0.0802578643775475,0
3012738,M509,0.6778246396250087,0
3012738,M511,0.6452728255442556,0
3012738,M823,0.7051760679926411,1
3012738,M827,0.6809594864619636,0
3012738,M866,0.022057299205232726,0
3012738,M872,0.014128168749704169,0
3012738,M898,0.028811171366912556,0
3012738,M899,0.011443353929239512,0
3012738,M973,0.013027546056478888,0
3012744,M1111,0.11834460155731559,0
3012744,M1114,0.06779497380217324,0
3012744,M500,0.055631575998970534,0
3012744,M509,0.055630614938901125,0
3012744,M511,0.087322903370412,0
3012744,M823,0.07217477895720333,0
3012744,M827,0.07217477895720333,0
3012744,M866,0.05987249133460932,0
3012744,M872,0.04620136239720963,0
3012744,M898,0.6185454427007802,0
3012744,M899,0.3756329774063268,0
3012744,M973,0.04823007974130498,0
3012745,M1111,0.05017871480953709,0
3012745,M1114,0.041890094702455825,0
3012745,M500,0.058420509241807396,0
3012745,M509,0.35995149082793515,0
3012745,M511,0.06218456572351362,0
3012745,M823,0.06287832768793845,0
3012745,M827,0.06287832768793845,1
3012745,M866,0.029174330703217507,0
3012745,M872,0.01873579382899064,0
3012745,M898,0.0481350720385482,0
3012745,M899,0.016087772690525727,0
3012745,M973,0.01830302329314737,0
3012746,M1111,0.028008663541369008,0
3012746,M1114,0.02709486442923702,0
3012746,M500,0.0802578643775475,0
3012746,M509,0.35412346131349054,0
3012746,M511,0.06895444408905,0
3012746,M823,0.45825796502905763,0
3012746,M827,0.4559041374580019,0
3012746,M866,0.022057299205232726,0
3012746,M872,0.014128168749704169,0
3012746,M898,0.028811171366912556,0
3012746,M899,0.011443353929239512,0
3012746,M973,0.013027546056478888,0
3012753,M1111,0.8766220519369754,0
3012753,M1114,0.8638720135564187,0
3012753,M500,0.44447541883724995,0
3012753,M509,0.05828972592790327,0
3012753,M511,0.6394839629986085,1
3012753,M823,0.5599836663556609,0
3012753,M827,0.38422416727441516,0
3012753,M866,0.07469641545475394,0
3012753,M872,0.05472323671285151,0
3012753,M898,0.14922617739952745,0
3012753,M899,0.05196153622949955,0
3012753,M973,0.060356502410489336,0
3012754,M1111,0.8864436015265402,1
3012754,M1114,0.8512588692868642,0
3012754,M500,0.8235996892102954,1
3012754,M509,0.057027236664107875,0
3012754,M511,0.8846002943026018,1
3012754,M823,0.3795338346683618,1
3012754,M827,0.853458012623392,1
3012754,M866,0.05712356971235209,0
3012754,M872,0.04163777595806302,0
3012754,M898,0.11632392205967301,0
3012754,M899,0.03950885404977134,0
3012754,M973,0.04598954665608386,0
3012757,M1111,0.06828785344211673,0
3012757,M1114,0.05718803389600839,0
3012757,M500,0.25863296324437623,0
3012757,M509,0.07168787013015147,0
3012757,M511,0.07623882331035396,0
3012757,M823,0.07707649490722113,0
3012757,M827,0.07707649490722113,0
3012757,M866,0.04468273743534685,0
3012757,M872,0.0288602680021033,0
3012757,M898,0.07412001058570179,0
3012757,M899,0.02435306873368847,0
3012757,M973,0.027674420650366634,0
3012758,M1111,0.02539231473847087,0
3012758,M1114,0.02539231473847087,0
3012758,M500,0.6199022563060641,1
3012758,M509,0.3797820493916023,0
3012758,M511,0.08657578438984859,0
3012758,M823,0.1875040395079524,1
3012758,M827,0.18661771580248865,0
3012758,M866,0.02648895241901385,0
3012758,M872,0.017147071243555606,0
3012758,M898,0.04042548369561624,0
3012758,M899,0.015866930834332185,0
3012758,M973,0.018052329940471273,0
3012759,M1111,0.3766241727643188,0
3012759,M1114,0.12693061717631807,0
3012759,M500,0.25888449018271376,0
3012759,M509,0.26722836057812693,0
3012759,M511,0.30684101402564984,0
3012759,M823,0.08205736994980184,0
3012759,M827,0.3027302636496709,0
3012759,M866,0.08427290762746521,0
3012759,M872,0.05901996315886708,0
3012759,M898,0.15480007171971788,0
3012759,M899,0.08291802229094018,0
3012759,M973,0.07520761528764512,0
3012762,M1111,0.37964965555472324,0
3012762,M1114,0.049329013878426926,0
3012762,M500,0.6528648015719624,1
3012762,M509,0.05996114170685317,0
3012762,M511,0.4165624995389243,0
3012762,M823,0.06452956690649435,0
3012762,M827,0.06452956690649435,0
3012762,M866,0.037079167971653865,0
3012762,M872,0.02388186667103836,0
3012762,M898,0.061702162272874755,0
3012762,M899,0.020819753089835896,0
3012762,M973,0.023670911137681525,0
3012763,M1111,0.024282449754510504,0
3012763,M1114,0.02322840680339121,0
3012763,M500,0.418369848587535,1
3012763,M509,0.09894228722562019,0
3012763,M511,0.40647476851863895,1
3012763,M823,0.1583287076834107,0
3012763,M827,0.15755355188848752,0
3012763,M866,0.022099924020395824,0
3012763,M872,0.0142832148810924,0
3012763,M898,0.0337347070659081,0
3012763,M899,0.013665961523636565,0
3012763,M973,0.015553005492760114,0
3012764,M1111,0.028008663541369008,0
3012764,M1114,0.02709486442923702,0
3012764,M500,0.318350184203906,0
3012764,M509,0.4233588148925378,1
3012764,M511,0.06895444408905,0
3012764,M823,0.6737910193096189,1
3012764,M827,0.1378036952515904,0
3012764,M866,0.022057299205232726,0
3012764,M872,0.014128168749704169,0
3012764,M898,0.028811171366912556,0
3012764,M899,0.011443353929239512,0
3012764,M973,0.013027546056478888,0
3012766,M1111,0.258058941159049,1
3012766,M1114,0.041890094702455825,0
3012766,M500,0.3464721663758609,0
3012766,M509,0.35995149082793515,0
3012766,M511,0.06218456572351362,0
3012766,M823,0.40843293616369153,0
3012766,M827,0.3135684839573138,1
3012766,M866,0.029174330703217507,0
3012766,M872,0.01873579382899064,0
3012766,M898,0.0481350720385482,0
3012766,M899,0.016087772690525727,0
3012766,M973,0.01830302329314737,0
3012770,M1111,0.24328477550234812,0
3012770,M1114,0.02709486442923702,0
3012770,M500,0.37509891424709557,0
3012770,M509,0.08935714771864448,0
3012770,M511,0.06895444408905,0
3012770,M823,0.13849765712622078,0
3012770,M827,0.6923675571739586,0
3012770,M866,0.022057299205232726,0
3012770,M872,0.014128168749704169,0
3012770,M898,0.028811171366912556,0
3012770,M899,0.011443353929239512,0
3012770,M973,0.013027546056478888,0
3012772,M1111,0.028008663541369008,0
3012772,M1114,0.02709486442923702,0
3012772,M500,0.0802578643775475,0
3012772,M509,0.35412346131349054,0
3012772,M511,0.42153099183414117,0
3012772,M823,0.45825796502905763,0
3012772,M827,0.1378036952515904,0
3012772,M866,0.022057299205232726,0
3012772,M872,0.014128168749704169,0
3012772,M898,0.028811171366912556,0
3012772,M899,0.011443353929239512,0
3012772,M973,0.013027546056478888,0
3012776,M1111,0.8910143303665207,0
3012776,M1114,0.8692172251669061,1
3012776,M500,0.2744373074213002,0
3012776,M509,0.8407311101393244,1
3012776,M511,0.9017362076479549,1
3012776,M823,0.8786266748919427,1
3012776,M827,0.8713886285401276,1
3012776,M866,0.5355834018123581,1
3012776,M872,0.06565316398676012,0
3012776,M898,0.9045282001362008,1
3012776,M899,0.06579672531893048,0
3012776,M973,0.31314705643672347,0
3012781,M1111,0.30480762002031453,0
3012781,M1114,0.05718803389600839,0
3012781,M500,0.2805724405971829,0
3012781,M509,0.289342413893357,0
3012781,M511,0.07623882331035396,0
3012781,M823,0.32443133626632215,0
3012781,M827,0.32443133626632215,0
3012781,M866,0.04468273743534685,0
3012781,M872,0.0288602680021033,0
3012781,M898,0.07412001058570179,0
3012781,M899,0.02435306873368847,0
3012781,M973,0.027674420650366634,0
3012784,M1111,0.03004057370765409,0
3012784,M1114,0.02654123108554892,0
3012784,M500,0.1925462777863852,0
3012784,M509,0.28854694623881816,0
3012784,M511,0.04632493920348508,0
3012784,M823,0.31245912940048204,0
3012784,M827,0.6939230753145653,1
3012784,M866,0.047512835918305865,0
3012784,M872,0.032879779325482264,0
3012784,M898,0.08684409791901188,0
3012784,M899,0.03649212011645724,0
3012784,M973,0.041398786819557616,0
3012787,M1111,0.02495807058693444,0
3012787,M1114,0.023875418176547078,0
3012787,M500,0.6424242070806572,1
3012787,M509,0.649111831234092,0
3012787,M511,0.07170467055650033,0
3012787,M823,0.6874114362263162,0
3012787,M827,0.39964711785022794,0
3012787,M866,0.02209542748561992,0
3012787,M872,0.01428028553886841,0
3012787,M898,0.03808968484800967,0
3012787,M899,0.014367678575557334,0
3012787,M973,0.01635001190634004,0
3012788,M1111,0.04301562575492034,0
3012788,M1114,0.03952647154261484,0
3012788,M500,0.06235617829414116,0
3012788,M509,0.7640085413811096,1
3012788,M511,0.07229569495392077,0
3012788,M823,0.8166793240913333,1
3012788,M827,0.8147585989584609,1
3012788,M866,0.04843285942861853,0
3012788,M872,0.03132599048081431,0
3012788,M898,0.08812436906950154,0
3012788,M899,0.037108311723913816,0
3012788,M973,0.04370092709453002,0
3012791,M1111,0.3918263451718197,0
3012791,M1114,0.10443852527532428,0
3012791,M500,0.07204516444437054,0
3012791,M509,0.07204394146390812,0
3012791,M511,0.07661563348772774,0
3012791,M823,0.07584106640929801,0
3012791,M827,0.07584106640929801,0
3012791,M866,0.05672390068312962,0
3012791,M872,0.03680182854821245,0
3012791,M898,0.3421289557192371,0
3012791,M899,0.03937770581117196,0
3012791,M973,0.04465438164508687,0
3012797,M1111,0.02337706935044649,0
3012797,M1114,0.02337706935044649,0
3012797,M500,0.3026543401636668,0
3012797,M509,0.4131599850324151,0
3012797,M511,0.06960075623387967,0
3012797,M823,0.6226942863233197,0
3012797,M827,0.41091315978310466,0
3012797,M866,0.02838993753643915,0
3012797,M872,0.018498475746478473,0
3012797,M898,0.03713269817540032,0
3012797,M899,0.01454419883918685,0
3012797,M973,0.016550478014968922,0
3012803,M1111,0.49905774694962857,1
3012803,M1114,0.5309629985971925,1
3012803,M500,0.33975461755184705,0
3012803,M509,0.07101185156169129,0
3012803,M511,0.44929212893935466,1
3012803,M823,0.0696441643814141,0
3012803,M827,0.29308620640544747,0
3012803,M866,0.13707547069633688,0
3012803,M872,0.09293860473724236,0
3012803,M898,0.800271803916585,1
3012803,M899,0.108522714020478,0
3012803,M973,0.1218892668882932,1
3012811,M1111,0.06379772742405718,0
3012811,M1114,0.05113478564544,0
3012811,M500,0.6715647691141341,0
3012811,M509,0.29153315591897266,0
3012811,M511,0.064389356328634,0
3012811,M823,0.4298690500491309,0
3012811,M827,0.32282970590417315,0
3012811,M866,0.038499270298411936,0
3012811,M872,0.0248095457263051,0
3012811,M898,0.06689509089063449,0
3012811,M899,0.022726399093797377,0
3012811,M973,0.025831774274494755,0
3012828,M1111,0.19927489979161808,0
3012828,M1114,0.11605123050066078,0
3012828,M500,0.06630744401547914,0
3012828,M509,0.06630631147435471,0
3012828,M511,0.6625693709936077,0
3012828,M823,0.07043031696035013,0
3012828,M827,0.07043031696035013,0
3012828,M866,0.06821104223883014,0
3012828,M872,0.04752137240108684,0
3012828,M898,0.7690280996022024,0
3012828,M899,0.055569606226601224,0
3012828,M973,0.06287401030609281,0
3012831,M1111,0.8622051831507184,0
3012831,M1114,0.8158739148466848,0
3012831,M500,0.40212382805124636,0
3012831,M509,0.7837973971943737,1
3012831,M511,0.8671524990542878,1
3012831,M823,0.8227027961161145,0
3012831,M827,0.37738576083482595,0
3012831,M866,0.38782914732638374,0
3012831,M872,0.07917018236471131,0
3012831,M898,0.896652773199557,1
3012831,M899,0.0751467517636276,0
3012831,M973,0.08694402052762955,0
3012832,M1111,0.254135498768403,0
3012832,M1114,0.041890094702455825,0
3012832,M500,0.2683207509838335,0
3012832,M509,0.058419502982145946,0
3012832,M511,0.06218456572351362,0
3012832,M823,0.700187978855921,1
3012832,M827,0.06287832768793845,0
3012832,M866,0.22553750354626795,0
3012832,M872,0.01873579382899064,0
3012832,M898,0.0481350720385482,0
3012832,M899,0.016087772690525727,0
3012832,M973,0.15552703335136525,0
3012834,M1111,0.258058941159049,0
3012834,M1114,0.041890094702455825,0
3012834,M500,0.6174989034188062,1
3012834,M509,0.27916893568232226,0
3012834,M511,0.06218456572351362,0
3012834,M823,0.6727206436909935,1
3012834,M827,0.6688799771464781,1
3012834,M866,0.029174330703217507,0
3012834,M872,0.01873579382899064,0
3012834,M898,0.0481350720385482,0
3012834,M899,0.016087772690525727,0
3012834,M973,0.01830302329314737,0
3012836,M1111,0.01964418208878744,0
3012836,M1114,0.01964418208878744,0
3012836,M500,0.42303942709227593,0
3012836,M509,0.368886946779366,0
3012836,M511,0.06989707093352684,0
3012836,M823,0.6852377625007103,1
3012836,M827,0.6812109334080214,1
3012836,M866,0.017331007330142163,0
3012836,M872,0.01118176950004903,0
3012836,M898,0.026145753240132553,0
3012836,M899,0.01054241210380332,0
3012836,M973,0.012003394321213112,0
3012838,M1111,0.03535492604180237,0
3012838,M1114,0.03420988635937383,0
3012838,M500,0.3285296653280059,1
3012838,M509,0.1079885572130462,0
3012838,M511,0.08372289970893709,0
3012838,M823,0.16551284974338082,0
3012838,M827,0.37836567742995286,0
3012838,M866,0.03362721952610369,0
3012838,M872,0.0216309438224885,0
3012838,M898,0.044480153079716096,0
3012838,M899,0.01721498286700144,0
3012838,M973,0.019582358649188024,0
3012839,M1111,0.029951918154831378,0
3012839,M1114,0.027659268153300998,0
3012839,M500,0.052461989011036894,0
3012839,M509,0.05437559992919742,0
3012839,M511,0.05370162621517579,0
3012839,M823,0.085948206167014,0
3012839,M827,0.2885531370633776,0
3012839,M866,0.05846470525626062,0
3012839,M872,0.04060246199293364,0
3012839,M898,0.10606563741929395,0
3012839,M899,0.0435805680685234,0
3012839,M973,0.049391477133043656,0
3012840,M1111,0.7533677420780219,1
3012840,M1114,0.7020515724977696,1
3012840,M500,0.05795323993754442,0
3012840,M509,0.061434245255890904,0
3012840,M511,0.08104702696253073,0
3012840,M823,0.08360935053317996,0
3012840,M827,0.08316386500622978,0
3012840,M866,0.06672617118311575,0
3012840,M872,0.0515759449668698,0
3012840,M898,0.8486502073740811,1
3012840,M899,0.28475351905273205,0
3012840,M973,0.7393550118772546,1
3012842,M1111,0.025195649657690715,0
3012842,M1114,0.024102946101398518,0
3012842,M500,0.6657065306629724,1
3012842,M509,0.09979334348334395,0
3012842,M511,0.0723542156881355,0
3012842,M823,0.47211198781015395,0
3012842,M827,0.6848666054528957,0
3012842,M866,0.02296001255741871,0
3012842,M872,0.01484370911008385,0
3012842,M898,0.434078194646982,0
3012842,M899,0.015199134802418527,0
3012842,M973,0.01729417271573205,0
3012846,M1111,0.02539231473847087,0
3012846,M1114,0.02539231473847087,0
3012846,M500,0.4296059901103147,1
3012846,M509,0.11871798336686801,1
3012846,M511,0.08657578438984859,0
3012846,M823,0.467183419257482,1
3012846,M827,0.40422491869526594,0
3012846,M866,0.02648895241901385,0
3012846,M872,0.017147071243555606,0
3012846,M898,0.04042548369561624,0
3012846,M899,0.015866930834332185,0
3012846,M973,0.018052329940471273,0
3012847,M1111,0.01964418208878744,0
3012847,M1114,0.01964418208878744,0
3012847,M500,0.6569151848797674,1
3012847,M509,0.6401199970754051,1
3012847,M511,0.06989707093352684,0
3012847,M823,0.7009280151119776,1
3012847,M827,0.6748462512667304,1
3012847,M866,0.017331007330142163,0
3012847,M872,0.01118176950004903,0
3012847,M898,0.026145753240132553,0
3012847,M899,0.01054241210380332,0
3012847,M973,0.012003394321213112,0
3012853,M1111,0.8437618709033398,0
3012853,M1114,0.8011978602060095,1
3012853,M500,0.2547851564613647,0
3012853,M509,0.27271022816775836,0
3012853,M511,0.08743737917429888,0
3012853,M823,0.07025843413725218,0
3012853,M827,0.07025843413725218,0
3012853,M866,0.4705124660575369,0
3012853,M872,0.36434317686159223,1
3012853,M898,0.5831824785175399,1
3012853,M899,0.332826193830033,0
3012853,M973,0.36893911472798385,1
3012860,M1111,0.4318364333853768,0
3012860,M1114,0.12484200972155043,0
3012860,M500,0.06041342758032079,0
3012860,M509,0.060412389196223264,0
3012860,M511,0.795615231461004,1
3012860,M823,0.07729010270167508,0
3012860,M827,0.07729010270167508,0
3012860,M866,0.32556638358707146,0
3012860,M872,0.06974418020790181,0
3012860,M898,0.8375468360931041,1
3012860,M899,0.07409193067392322,0
3012860,M973,0.08573895501579963,0
3012862,M1111,0.01964418208878744,0
3012862,M1114,0.01964418208878744,0
3012862,M500,0.6569151848797674,1
3012862,M509,0.6401199970754051,0
3012862,M511,0.06989707093352684,0
3012862,M823,0.7009280151119776,0
3012862,M827,0.6970131601664946,0
3012862,M866,0.017331007330142163,0
3012862,M872,0.01118176950004903,0
3012862,M898,0.026145753240132553,0
3012862,M899,0.01054241210380332,0
3012862,M973,0.012003394321213112,0
3012863,M1111,0.047750124978890855,0
3012863,M1114,0.04391425708900208,0
3012863,M500,0.07839236743760317,0
3012863,M509,0.7137673204781332,0
3012863,M511,0.759361266402127,1
3012863,M823,0.7251641233209881,1
3012863,M827,0.7214404388774173,0
3012863,M866,0.036511413912102775,0
3012863,M872,0.02351125490321699,0
3012863,M898,0.7907938861752285,1
3012863,M899,0.022688143000834163,0
3012863,M973,0.026790167469497445,0
3012865,M1111,0.3766710316490391,0
3012865,M1114,0.11873872987650753,0
3012865,M500,0.06793151142425685,0
3012865,M509,0.06793035316197722,0
3012865,M511,0.07288738318111149,0
3012865,M823,0.07214756288347472,0
3012865,M827,0.07214756288347472,0
3012865,M866,0.689617476400357,0
3012865,M872,0.3208311909783849,0
3012865,M898,0.7719366587872121,1
3012865,M899,0.062269381123640825,0
3012865,M973,0.07038880812552413,0
3012867,M1111,0.05185070976675974,0
3012867,M1114,0.04401042842185078,0
3012867,M500,0.7825356125950137,1
3012867,M509,0.07028947936171849,0
3012867,M511,0.0879138472209835,0
3012867,M823,0.13338585474633868,0
3012867,M827,0.13271356055389905,0
3012867,M866,0.04731317447592941,0
3012867,M872,0.03639877657824729,0
3012867,M898,0.0786627781525045,0
3012867,M899,0.03077017132404145,0
3012867,M973,0.03627918639785882,0
3012884,M1111,0.05017871480953709,0
3012884,M1114,0.041890094702455825,0
3012884,M500,0.6099158776631284,1
3012884,M509,0.058419502982145946,0
3012884,M511,0.06218456572351362,0
3012884,M823,0.31416773214903065,0
3012884,M827,0.4128582526593674,0
3012884,M866,0.029174330703217507,0
3012884,M872,0.01873579382899064,0
3012884,M898,0.0481350720385482,0
3012884,M899,0.016087772690525727,0
3012884,M973,0.01830302329314737,0
3012887,M1111,0.053505283979048954,0
3012887,M1114,0.2806139098570008,0
3012887,M500,0.06984441022858312,0
3012887,M509,0.07398357396885256,0
3012887,M511,0.06357357221410466,0
3012887,M823,0.08357902230688329,0
3012887,M827,0.0831336837145297,0
3012887,M866,0.0707125973232393,0
3012887,M872,0.04930430873401669,0
3012887,M898,0.12882587457112554,0
3012887,M899,0.056962821512049906,0
3012887,M973,0.06443786319081792,0
3012888,M1111,0.04052330340471375,0
3012888,M1114,0.04052330340471375,0
3012888,M500,0.4557372565461802,0
3012888,M509,0.48397900186607123,1
3012888,M511,0.10722074020353636,0
3012888,M823,0.4944660513644936,0
3012888,M827,0.4930091719403968,1
3012888,M866,0.02516655970182128,0
3012888,M872,0.01628324724226105,0
3012888,M898,0.0384348140099086,0
3012888,M899,0.015066608315514245,0
3012888,M973,0.0171436968756845,0
3012889,M1111,0.01964418208878744,0
3012889,M1114,0.01964418208878744,0
3012889,M500,0.6282763191836611,0
3012889,M509,0.368886946779366,0
3012889,M511,0.06989707093352684,0
3012889,M823,0.3944643419790208,0
3012889,M827,0.15391357868479616,0
3012889,M866,0.017331007330142163,0
3012889,M872,0.01118176950004903,0
3012889,M898,0.026145753240132553,0
3012889,M899,0.01054241210380332,0
3012889,M973,0.012003394321213112,0
3012894,M1111,0.7944308864213606,1
3012894,M1114,0.7539139099682658,1
3012894,M500,0.06014212469630509,0
3012894,M509,0.06374571034994714,0
3012894,M511,0.808874627886544,1
3012894,M823,0.08815150361241726,0
3012894,M827,0.08768413237643723,0
3012894,M866,0.7780406777750543,1
3012894,M872,0.42804178822301436,0
3012894,M898,0.8417802822619147,1
3012894,M899,0.07702884184806616,0
3012894,M973,0.716166458977604,1
3012896,M1111,0.029951918154831378,0
3012896,M1114,0.027659268153300998,0
3012896,M500,0.1978974151108436,0
3012896,M509,0.05437559992919742,0
3012896,M511,0.05370162621517579,0
3012896,M823,0.6610554576885354,1
3012896,M827,0.2885531370633776,0
3012896,M866,0.05846470525626062,0
3012896,M872,0.04060246199293364,0
3012896,M898,0.10606563741929395,0
3012896,M899,0.0435805680685234,0
3012896,M973,0.049391477133043656,0
3012898,M1111,0.028008663541369008,0
3012898,M1114,0.02709486442923702,0
3012898,M500,0.0802578643775475,0
3012898,M509,0.4211904618339589,0
3012898,M511,0.06895444408905,0
3012898,M823,0.6586439941425327,1
3012898,M827,0.36748713206307015,0
3012898,M866,0.022057299205232726,0
3012898,M872,0.014128168749704169,0
3012898,M898,0.028811171366912556,0
3012898,M899,0.011443353929239512,0
3012898,M973,0.013027546056478888,0
3012899,M1111,0.03146049203494579,0
3012899,M1114,0.03146049203494579,0
3012899,M500,0.6224709640327979,1
3012899,M509,0.6797395873505423,0
3012899,M511,0.08694337068195142,0
3012899,M823,0.6728002436698683,1
3012899,M827,0.6936780388934881,1
3012899,M866,0.016458072280938308,0
3012899,M872,0.01061521589229543,0
3012899,M898,0.024840056684632388,0
3012899,M899,0.010007925341288575,0
3012899,M973,0.011395690706807134,0
3012903,M1111,0.028008663541369008,0
3012903,M1114,0.02709486442923702,0
3012903,M500,0.3805958980619068,1
3012903,M509,0.08935714771864448,0
3012903,M511,0.06895444408905,0
3012903,M823,0.6997468780848589,0
3012903,M827,0.6822415524768182,0
3012903,M866,0.022057299205232726,0
3012903,M872,0.014128168749704169,0
3012903,M898,0.028811171366912556,0
3012903,M899,0.011443353929239512,0
3012903,M973,0.013027546056478888,0
3012907,M1111,0.053505283979048954,0
3012907,M1114,0.048612969433371955,0
3012907,M500,0.06984441022858312,0
3012907,M509,0.07398357396885256,0
3012907,M511,0.06357357221410466,0
3012907,M823,0.08357902230688329,0
3012907,M827,0.0831336837145297,0
3012907,M866,0.0707125973232393,0
3012907,M872,0.04930430873401669,0
3012907,M898,0.12882587457112554,0
3012907,M899,0.056962821512049906,0
3012907,M973,0.06443786319081792,0
3012908,M1111,0.7290076407089159,0
3012908,M1114,0.697677196557378,1
3012908,M500,0.05457335735112907,0
3012908,M509,0.057863817364655984,0
3012908,M511,0.481165857093029,0
3012908,M823,0.08161739206823666,0
3012908,M827,0.08118157981730965,0
3012908,M866,0.33240921586114813,0
3012908,M872,0.05952223837711801,0
3012908,M898,0.5887850654859961,1
3012908,M899,0.07579344177257791,0
3012908,M973,0.08862622808418091,0
3012913,M1111,0.3658749595761145,0
3012913,M1114,0.1127968803619985,0
3012913,M500,0.06607418983495547,0
3012913,M509,0.06607306099591732,0
3012913,M511,0.2985292530080052,0
3012913,M823,0.07018364965318176,0
3012913,M827,0.07018364965318176,0
3012913,M866,0.29812497602274207,1
3012913,M872,0.04504656887615586,0
3012913,M898,0.5024868355804791,0
3012913,M899,0.051091021637937405,0
3012913,M973,0.057842788724799594,0
3012916,M1111,0.028008663541369008,0
3012916,M1114,0.02709486442923702,0
3012916,M500,0.0802578643775475,0
3012916,M509,0.6626475788686785,0
